13.c,3,4,100,3,[[[0, [0]], [1, [0]], [8, [1]], [27, [1]], [63, [7]], [126, [0]], [215, [34]], [342, [-1]], [505, [56]], [728, [26]], [1008, [126]], [1331, [1]], [1694, [245]], [2197, [0]], [2737, [335]], [3402, [126]], [4040, [449]], [4912, [-1]], [5798, [910]], [6858, [-1]], [7938, [882]], [9235, [316]], [10647, [1338]], [12167, [1]], [13579, [1961]], [15751, [0]], [17576, [2197]], [19657, [702]], [21553, [2338]], [24389, [1]], [27090, [4284]], [29792, [0]], [32319, [3591]], [35936, [1357]], [39297, [4905]], [43092, [-126]], [45682, [6552]], [50653, [1]], [54865, [6851]], [59319, [2197]], [63630, [7056]], [68921, [1]], [73564, [11447]], [79506, [-1]], [83846, [9373]], [91728, [3276]], [97335, [12174]], [103824, [0]], [108631, [15714]], [117306, [-342]], [126008, [15751]], [132625, [4886]], [138411, [15379]], [148878, [0]], [156554, [24571]], [167706, [126]], [172766, [18703]], [185167, [6832]], [195111, [24396]], [205378, [-1]], [213444, [30870]], [226980, [-1]], [238336, [29792]], [249002, [8190]], [258553, [28728]], [276822, [0]], [286131, [45435]], [300763, [1]], [309463, [34328]], [328508, [12193]], [344862, [42210]], [357910, [-1]], [366184, [52442]], [389018, [0]], [405223, [50660]], [425277, [15751]], [432061, [47950]], [455203, [-988]], [472355, [74698]], [493040, [0]], [509040, [56574]], [530739, [18955]], [551367, [68928]], [571788, [0]], [579593, [82341]], [618912, [-126]], [636049, [79499]], [658502, [24415]], [672099, [74985]], [704969, [1]], [730548, [114660]], [751374, [-2197]], [766514, [85225]], [804384, [29792]], [830592, [103824]], [864108, [-126]], [869022, [125685]], [912672, [-1]], [938790, [114912]], [968942, [35308]], [992313, [110257]]]],[0, 2, 15, 53, 119, 252, 396, 685, 954, 1430, 1890, 2661, 3143, 4394, 5139, 6678, 7631, 9825, 10686, 13717, 14994, 18154, 19956, 24333, 25197, 31502, 32955, 38612, 40768, 48777, 49896, 59584, 61047, 70515, 73689, 86310, 84812, 101305, 102879, 116441, 120204, 137841, 135681, 159013, 158319, 180180, 182496, 207648, 201548, 234954, 236265, 260364, 261443, 297756, 288537, 335286, 326829, 363502, 365826, 410757, 396018, 453961, 446880, 489814, 488378, 553644, 526827, 601525, 584598, 644823, 647514, 715821, 679926, 778036, 759786, 834803, 816172, 911394, 870012, 986080, 961506, 1042523, 1033806, 1143576, 1076845, 1237950, 1192599, 1292589, 1269213, 1409937, 1346436, 1504945, 1447803, 1578976, 1557360, 1728342, 1612359, 1825345, 1762668, 1902576, 1874369],13.4.c.E.a

13.c,3,4,100,3,[[[329/13, [419/13]], [1, [0]], [1, [8]], [1, [27]], [-63, [-56]], [126, [0]], [-215, [-181]], [-342, [-343]], [449, [-56]], [-728, [-702]], [126, [1008]], [1, [1331]], [1449, [-245]], [1, [0]], [2402, [-335]], [126, [3402]], [449, [4040]], [-4912, [-4913]], [4888, [-910]], [-6858, [-6859]], [-7938, [-7056]], [8919, [-316]], [-10647, [-9309]], [1, [12167]], [1961, [13579]], [15751, [0]], [1, [8]], [18955, [-702]], [2338, [21553]], [1, [24389]], [-27090, [-22806]], [29792, [0]], [-32319, [-28728]], [-35936, [-34579]], [34392, [-4905]], [-43092, [-43218]], [6552, [45682]], [1, [50653]], [48014, [-6851]], [1, [27]], [56574, [-7056]], [1, [68921]], [11447, [73564]], [-79506, [-79507]], [74473, [-9373]], [-91728, [-88452]], [-97335, [-85161]], [103824, [0]], [-108631, [-92917]], [-342, [117306]], [15751, [126008]], [127739, [-4886]], [-63, [-56]], [148878, [0]], [24571, [156554]], [126, [167706]], [-172766, [-154063]], [178335, [-6832]], [-195111, [-170715]], [-205378, [-205379]], [182574, [-30870]], [-226980, [-226981]], [29792, [238336]], [8190, [249002]], [229825, [-28728]], [126, [0]], [240696, [-45435]], [1, [300763]], [34328, [309463]], [-328508, [-316315]], [302652, [-42210]], [-357910, [-357911]], [-366184, [-313742]], [389018, [0]], [-405223, [-354563]], [15751, [425277]], [47950, [432061]], [456191, [988]], [-215, [-181]], [493040, [0]], [56574, [509040]], [18955, [530739]], [-551367, [-482439]], [571788, [0]], [-579593, [-497252]], [-618912, [-619038]], [556550, [-79499]], [-658502, [-634087]], [74985, [672099]], [1, [704969]], [615888, [-114660]], [-342, [-343]], [681289, [-85225]], [29792, [804384]], [103824, [830592]], [-864108, [-864234]], [743337, [-125685]], [-912672, [-912673]], [-938790, [-823878]], [933634, [-35308]], [-992313, [-882056]]]],[239/13, 2, -6, -25, -70, 252, -249, -341, 954, -754, -756, -1329, 3143, 2, 5139, -3150, -3142, -4911, 10686, -6857, -8820, 18154, -11985, -12165, -9657, 31502, -6, 38612, -16877, -24387, -31374, 59584, -35910, -37293, 73689, -42966, -32578, -50651, 102879, -25, 120204, -68919, -50670, -79505, 158319, -95004, -109509, 207648, -124345, -117990, -94506, 260364, -70, 297756, -107412, -167454, -191469, 363502, -219507, -205377, 396018, -226979, -178752, -232622, 488378, 252, 526827, -300761, -240807, -340701, 647514, -357909, -418626, 778036, -455883, -393775, -336161, 911394, -249, 986080, -395892, -492829, -620295, 1143576, -661934, -618786, 1192599, -682917, -522129, -704967, 1346436, -341, 1447803, -744800, -622944, -863982, 1612359, -912671, -1053702, 1902576, -1102570],13.4.c.E.b

13.e,4,4,100,3,[[[0, [0]], [1, [0]], [8, [1]], [27, [-1]], [63, [9]], [124, [0]], [217, [18]], [344, [-1]], [503, [72]], [728, [-26]], [992, [124]], [1331, [1]], [1710, [171]], [2197, [0]], [2753, [335]], [3348, [-124]], [4024, [575]], [4912, [1]], [5850, [494]], [6860, [-1]], [7812, [1116]], [9287, [-370]], [10647, [1340]], [12167, [-1]], [13653, [1369]], [15501, [0]], [17576, [2197]], [19657, [-702]], [21681, [3024]], [24389, [-1]], [26908, [2232]], [29790, [0]], [32193, [4599]], [35938, [-1305]], [39295, [4921]], [42656, [-124]], [46098, [4680]], [50653, [1]], [54881, [6851]], [59319, [-2197]], [62372, [8928]], [68921, [1]], [74666, [5957]], [79506, [1]], [83844, [12051]], [90272, [-3224]], [97337, [12158]], [103822, [0]], [109223, [10926]], [117992, [-344]], [124008, [15501]], [132625, [-4886]], [138411, [19773]], [148878, [0]], [157958, [13339]], [165044, [124]], [173104, [24193]], [185219, [-6886]], [195113, [24380]], [205380, [-1]], [212040, [21204]], [226980, [1]], [238320, [29790]], [250406, [-9646]], [257545, [36792]], [272428, [0]], [288809, [24193]], [300763, [1]], [309447, [44280]], [328508, [-12193]], [341372, [41540]], [357912, [-1]], [368056, [37466]], [389016, [0]], [405223, [50662]], [418527, [-15501]], [432189, [61668]], [457865, [-988]], [476749, [39546]], [493040, [0]], [498976, [71300]], [530739, [-18955]], [551367, [68930]], [571786, [0]], [588411, [56943]], [609088, [124]], [636047, [79515]], [658502, [-24415]], [669421, [96407]], [704969, [1]], [725400, [61256]], [755768, [-2197]], [766530, [109431]], [804330, [-29790]], [830576, [103822]], [850640, [-124]], [873810, [87381]], [912674, [-1]], [944280, [114896]], [968994, [-33904]], [976563, [139509]]]],[0, 2, 17, 53, 135, 248, 452, 687, 1078, 1430, 2108, 2663, 3591, 4394, 5841, 6572, 8623, 9825, 12194, 13719, 16740, 18204, 22634, 24333, 28675, 31002, 37349, 38612, 46386, 48777, 56048, 59580, 68985, 70571, 83511, 85188, 96876, 101307, 116613, 116441, 133672, 137843, 155289, 159013, 179739, 177320, 206832, 207644, 229372, 235640, 263517, 260364, 296595, 297756, 329255, 330212, 370401, 363552, 414606, 410759, 445284, 453961, 506430, 491166, 551882, 544856, 601811, 601527, 663174, 644823, 724284, 715823, 773578, 778032, 861108, 821553, 926046, 914742, 993044, 986080, 1069252, 1042523, 1171664, 1143572, 1233765, 1218300, 1351609, 1292589, 1435249, 1409939, 1512056, 1509339, 1642491, 1578870, 1764974, 1701156, 1835001, 1825347, 2003456, 1904084, 2092635],13.4.e.E.a

13.e,4,4,100,3,[[[19, [17]], [1, [0]], [1, [8]], [1, [-27]], [-63, [72]], [-124, [0]], [217, [-235]], [344, [-343]], [-575, [72]], [-728, [702]], [-124, [-992]], [1, [1331]], [1881, [-171]], [1, [0]], [3088, [-335]], [-124, [3348]], [-575, [-4024]], [-4912, [4913]], [-6344, [494]], [6860, [-6859]], [7812, [-8928]], [-8917, [-370]], [-10647, [11987]], [1, [-12167]], [1369, [13653]], [15501, [0]], [1, [8]], [18955, [702]], [3024, [21681]], [1, [-24389]], [-26908, [29140]], [-29790, [0]], [32193, [-36792]], [35938, [-34633]], [-44216, [4921]], [-42656, [42532]], [-4680, [-46098]], [1, [50653]], [61732, [-6851]], [1, [-27]], [71300, [-8928]], [1, [68921]], [-5957, [-74666]], [-79506, [79507]], [-95895, [12051]], [90272, [-87048]], [97337, [-109495]], [-103822, [0]], [-109223, [120149]], [344, [-117992]], [15501, [124008]], [127739, [4886]], [-63, [72]], [148878, [0]], [13339, [157958]], [-124, [-165044]], [-173104, [197297]], [-178333, [-6886]], [195113, [-219493]], [205380, [-205379]], [-233244, [21204]], [-226980, [226981]], [-29790, [-238320]], [-9646, [250406]], [294337, [-36792]], [-124, [0]], [313002, [-24193]], [1, [300763]], [-44280, [-309447]], [-328508, [316315]], [-382912, [41540]], [357912, [-357911]], [368056, [-405522]], [-389016, [0]], [-405223, [455885]], [15501, [-418527]], [61668, [432189]], [456877, [988]], [217, [-235]], [493040, [0]], [71300, [498976]], [18955, [-530739]], [-551367, [620297]], [-571786, [0]], [588411, [-645354]], [609088, [-609212]], [-715562, [79515]], [-658502, [634087]], [-96407, [-669421]], [1, [704969]], [786656, [-61256]], [344, [-343]], [875961, [-109431]], [-29790, [804330]], [-103822, [-830576]], [-850640, [850516]], [-961191, [87381]], [912674, [-912673]], [944280, [-1059176]], [-935090, [-33904]], [-976563, [1116072]]]],[55, 2, 10, -25, -54, -248, 199, 345, -1078, -754, -1240, 1333, 3591, 2, 5841, 3100, -5174, -4911, -12194, 6861, 6696, -18204, -9307, -12165, 16391, 31002, 10, 38612, 27729, -24387, -24676, -59580, 27594, 37243, -83511, -42780, -55458, 50655, 116613, -25, 133672, 68923, -86580, -79505, -179739, 93496, 85179, -207644, -98297, -117304, 155010, 260364, -54, 297756, 184636, -165292, -148911, -363552, 170733, 205381, -445284, -226979, -297900, 231114, 551882, -248, 601811, 300765, -398007, -340701, -724284, 357913, 330590, -778032, -354561, -387525, 555525, 914742, 199, 986080, 641576, -492829, -482437, -1143572, 531468, 608964, -1351609, -682917, -862235, 704971, 1512056, 345, 1642491, 744750, -1038220, -850764, -1835001, 912675, 829384, -1904084, -837054],13.4.e.E.b

15.e,2,4,100,4,[[[0, [0]], [1, [0]], [8, [-1]], [27, [0]], [63, [-8]], [125, [0]], [216, [-27]], [343, [1]], [504, [-63]], [729, [0]], [1000, [-125]], [1330, [0]], [1701, [-216]], [2197, [-1]], [2745, [-335]], [3375, [0]], [4033, [-504]], [4913, [-1]], [5832, [-729]], [6858, [0]], [7875, [-1000]], [9261, [27]], [10640, [-1330]], [12167, [1]], [13608, [-1701]], [15625, [0]], [17575, [-2205]], [19683, [0]], [21617, [-2681]], [24390, [0]], [27000, [-3375]], [29792, [0]], [32264, [-4033]], [35910, [0]], [39303, [-4921]], [42875, [125]], [45927, [-5832]], [50653, [1]], [54864, [-6858]], [59319, [-27]], [63000, [-7875]], [68920, [0]], [74115, [-9045]], [79507, [-1]], [83790, [-10640]], [91125, [0]], [97337, [-12159]], [103823, [-1]], [108891, [-13608]], [117648, [343]], [125000, [-15625]], [132651, [-27]], [138403, [-17639]], [148877, [1]], [157464, [-19683]], [166250, [0]], [172935, [-21105]], [185166, [0]], [195120, [-24390]], [205380, [0]], [212625, [-27000]], [226982, [0]], [238336, [-29792]], [250047, [729]], [258111, [-32264]], [274625, [-125]], [287280, [-35910]], [300763, [1]], [309511, [-39367]], [328509, [27]], [343125, [-41875]], [357910, [0]], [367416, [-45927]], [389017, [-1]], [405225, [-50645]], [421875, [0]], [432054, [-54864]], [456190, [1330]], [474525, [-59535]], [493038, [0]], [504125, [-63000]], [531441, [0]], [551360, [-68920]], [571787, [1]], [583659, [-72387]], [614125, [-125]], [636055, [-79515]], [658530, [0]], [670320, [-83790]], [704970, [0]], [729000, [-91125]], [753572, [1854]], [766529, [-97273]], [804384, [0]], [830583, [-103831]], [857250, [0]], [871128, [-108891]], [912673, [1]], [941527, [-114904]], [969570, [0]], [984375, [-125000]]]],[0, 2, 16, 54, 126, 250, 432, 686, 1008, 1458, 2000, 2660, 3402, 4394, 5490, 6750, 8066, 9826, 11664, 13716, 15750, 18522, 21280, 24334, 27216, 31250, 35150, 39366, 43234, 48780, 54000, 59584, 64528, 71820, 78606, 85750, 91854, 101306, 109728, 118638, 126000, 137840, 148230, 159014, 167580, 182250, 194674, 207646, 217782, 235296, 250000, 265302, 276806, 297754, 314928, 332500, 345870, 370332, 390240, 410760, 425250, 453964, 476672, 500094, 516222, 549250, 574560, 601526, 619022, 657018, 686250, 715820, 734832, 778034, 810450, 843750, 864108, 912380, 949050, 986076, 1008250, 1062882, 1102720, 1143574, 1167318, 1228250, 1272110, 1317060, 1340640, 1409940, 1458000, 1507144, 1533058, 1608768, 1661166, 1714500, 1742256, 1825346, 1883054, 1939140, 1968750],15.4.e.E.a

15.e,2,4,100,4,[[[29, [-41]], [1, [0]], [1, [-8]], [1, [0]], [-63, [-8]], [1, [0]], [1, [-8]], [1, [343]], [-63, [504]], [1, [0]], [1, [-8]], [-1330, [0]], [-63, [-8]], [1, [-2197]], [2745, [335]], [1, [0]], [4033, [504]], [1, [-4913]], [1, [-8]], [-6858, [0]], [-63, [-8]], [1, [343]], [-1330, [10640]], [1, [12167]], [-63, [504]], [1, [0]], [-17575, [-2205]], [1, [0]], [2681, [-21617]], [24390, [0]], [1, [-8]], [29792, [0]], [4033, [-32264]], [-1330, [0]], [-39303, [-4921]], [1, [343]], [-63, [-8]], [1, [50653]], [-6858, [54864]], [1, [-2197]], [-63, [504]], [-68920, [0]], [2745, [335]], [1, [-79507]], [83790, [10640]], [1, [0]], [97337, [12159]], [1, [-103823]], [4033, [504]], [-117648, [343]], [1, [-8]], [1, [-4913]], [-17639, [138403]], [1, [148877]], [1, [-8]], [-1330, [0]], [-172935, [-21105]], [-6858, [0]], [24390, [-195120]], [205380, [0]], [-63, [-8]], [226982, [0]], [29792, [-238336]], [1, [343]], [-258111, [-32264]], [1, [-2197]], [-1330, [10640]], [1, [300763]], [-39367, [309511]], [1, [12167]], [2745, [335]], [-357910, [0]], [-63, [504]], [1, [-389017]], [405225, [50645]], [1, [0]], [432054, [54864]], [-1330, [-456190]], [-17575, [-2205]], [-493038, [0]], [4033, [504]], [1, [0]], [-68920, [551360]], [1, [571787]], [2681, [-21617]], [1, [-4913]], [-636055, [-79515]], [24390, [0]], [83790, [-670320]], [704970, [0]], [1, [-8]], [753572, [-1854]], [97273, [-766529]], [29792, [0]], [-830583, [-103831]], [-6858, [0]], [4033, [-32264]], [1, [912673]], [-114904, [941527]], [-1330, [0]], [-63, [-8]]]],[58, 2, 2, 2, -126, 2, 2, 2, -126, 2, 2, -2660, -126, 2, 5490, 2, 8066, 2, 2, -13716, -126, 2, -2660, 2, -126, 2, -35150, 2, 5362, 48780, 2, 59584, 8066, -2660, -78606, 2, -126, 2, -13716, 2, -126, -137840, 5490, 2, 167580, 2, 194674, 2, 8066, -235296, 2, 2, -35278, 2, 2, -2660, -345870, -13716, 48780, 410760, -126, 453964, 59584, 2, -516222, 2, -2660, 2, -78734, 2, 5490, -715820, -126, 2, 810450, 2, 864108, -2660, -35150, -986076, 8066, 2, -137840, 2, 5362, 2, -1272110, 48780, 167580, 1409940, 2, 1507144, 194546, 59584, -1661166, -13716, 8066, 2, -229808, -2660, -126],15.4.e.E.b

15.e,2,4,100,4,[[[0, [0]], [1, [0]], [-1, [8]], [0, [-27]], [-63, [-8]], [-1, [0]], [216, [27]], [1, [343]], [63, [-504]], [-729, [0]], [1, [-8]], [1330, [0]], [-216, [1701]], [1, [-2197]], [-2745, [-335]], [0, [27]], [4033, [504]], [-1, [4913]], [729, [-5832]], [-6858, [0]], [63, [8]], [9261, [-27]], [-1330, [10640]], [-1, [-12167]], [-13608, [-1701]], [1, [0]], [17575, [2205]], [0, [19683]], [2681, [-21617]], [-24390, [0]], [-216, [-27]], [29792, [0]], [-4033, [32264]], [0, [-35910]], [-39303, [-4921]], [-1, [-343]], [45927, [5832]], [1, [50653]], [6858, [-54864]], [-59319, [-27]], [-63, [504]], [68920, [0]], [-9045, [74115]], [1, [-79507]], [-83790, [-10640]], [729, [0]], [97337, [12159]], [-1, [103823]], [13608, [-108891]], [-117648, [343]], [-1, [8]], [132651, [27]], [-17639, [138403]], [-1, [-148877]], [-157464, [-19683]], [-1330, [0]], [172935, [21105]], [0, [185166]], [24390, [-195120]], [-205380, [0]], [216, [-1701]], [226982, [0]], [-29792, [238336]], [-729, [-250047]], [-258111, [-32264]], [-1, [2197]], [287280, [35910]], [1, [300763]], [39367, [-309511]], [-328509, [27]], [2745, [335]], [357910, [0]], [-45927, [367416]], [1, [-389017]], [-405225, [-50645]], [0, [-27]], [432054, [54864]], [1330, [456190]], [59535, [-474525]], [-493038, [0]], [-4033, [-504]], [531441, [0]], [-68920, [551360]], [-1, [-571787]], [-583659, [-72387]], [1, [-4913]], [636055, [79515]], [0, [658530]], [83790, [-670320]], [-704970, [0]], [-729, [5832]], [753572, [-1854]], [-97273, [766529]], [0, [-804384]], [-830583, [-103831]], [6858, [0]], [871128, [108891]], [1, [912673]], [114904, [-941527]], [-969570, [0]], [-63, [-8]]]],[0, 2, 7*t - 9, -26*t, 0, -126, 19*t + 217, 342*t + 344, -567*t - 441, -730, 117*t + 1001, 0, 1764*t - 224, -2196*t + 2198, -670*t - 5490, -98*t, 1008*t + 8066, 4912*t - 4914, -5831*t + 737, 0, -992*t - 7812, 316*t + 9262, 11970*t + 9310, -12166*t - 12168, -2205*t - 13545, 15626, 0, 19682*t, -18936*t + 24298, -48780, 973*t - 341, 59584, 28231*t - 36297, -37240*t, 0, -218*t - 42876, 5824*t + 45864, 50652*t + 50654, -61722*t - 48006, 2170*t - 59320, 8379*t + 62937, 0, 71370*t - 8710, -79506*t + 79508, -21280*t - 167580, 854, 24318*t + 194674, 103822*t - 103824, -104858*t + 13104, 0, -15617*t - 125001, -4886*t + 132652, 156042*t + 120764, -148876*t - 148878, -19675*t - 157465, 164920, 0, 192024*t, -170730*t + 219510, -410760, -9576*t + 1216, 453964, 208544*t - 268128, -250046*t - 1072, 0, 2072*t - 274626, 46550*t + 285950, 300762*t + 300764, -348878*t - 270144, -12140*t - 328510, 42210*t + 345870, 0, 367479*t - 45423, -389016*t + 389018, -101290*t - 810450, 15598*t, 109728*t + 864108, 457520*t - 454860, -492100*t + 61740, 0, -63504*t - 508158, 531442, 620280*t + 482440, -571786*t - 571788, -50770*t - 586340, -4788*t + 614126, 0, 634140*t, -586530*t + 754110, -1409940, 5707*t - 1729, -3708*t + 1507144, 669256*t - 863802, -774592*t, 0, -850392, 76627*t + 875161, 912672*t + 912674, -1056431*t - 826623, -968240, 124992*t + 984312],15.4.e.E.c

15.e,2,4,100,4,[[[0, [0]], [1, [0]], [-8, [1]], [0, [-1]], [63, [-8]], [-125, [0]], [1, [8]], [343, [1]], [-504, [63]], [-1, [0]], [1000, [-125]], [-1330, [0]], [-8, [-63]], [2197, [-1]], [-2745, [335]], [0, [125]], [4033, [-504]], [-4913, [1]], [8, [-1]], [6858, [0]], [-7875, [1000]], [1, [-343]], [10640, [-1330]], [-12167, [-1]], [63, [504]], [15625, [0]], [-17575, [2205]], [0, [1]], [21617, [-2681]], [-24390, [0]], [-125, [-1000]], [29792, [0]], [-32264, [4033]], [0, [1330]], [39303, [-4921]], [-42875, [-125]], [-63, [8]], [50653, [1]], [-54864, [6858]], [-1, [-2197]], [63000, [-7875]], [-68920, [0]], [335, [2745]], [79507, [-1]], [-83790, [10640]], [125, [0]], [97337, [-12159]], [-103823, [1]], [-504, [-4033]], [117648, [343]], [-125000, [15625]], [1, [4913]], [138403, [-17639]], [-148877, [-1]], [-1, [-8]], [166250, [0]], [-172935, [21105]], [0, [-6858]], [195120, [-24390]], [-205380, [0]], [1000, [7875]], [226982, [0]], [-238336, [29792]], [-343, [-1]], [258111, [-32264]], [-274625, [125]], [-1330, [-10640]], [300763, [1]], [-309511, [39367]], [-1, [12167]], [343125, [-41875]], [-357910, [0]], [504, [-63]], [389017, [-1]], [-405225, [50645]], [0, [-15625]], [432054, [-54864]], [-456190, [-1330]], [2205, [17575]], [493038, [0]], [-504125, [63000]], [1, [0]], [551360, [-68920]], [-571787, [-1]], [-2681, [-21617]], [614125, [-125]], [-636055, [79515]], [0, [24390]], [670320, [-83790]], [-704970, [0]], [-1000, [125]], [753572, [1854]], [-766529, [97273]], [0, [-29792]], [830583, [-103831]], [-857250, [0]], [4033, [32264]], [912673, [1]], [-941527, [114904]], [1330, [0]], [984375, [-125000]]]],[0, 2, -7*t - 9, 26*t, 0, -126, -19*t + 217, -342*t + 344, 567*t - 441, -730, -117*t + 1001, 0, -1764*t - 224, 2196*t + 2198, 670*t - 5490, 98*t, -1008*t + 8066, -4912*t - 4914, 5831*t + 737, 0, 992*t - 7812, -316*t + 9262, -11970*t + 9310, 12166*t - 12168, 2205*t - 13545, 15626, 0, -19682*t, 18936*t + 24298, -48780, -973*t - 341, 59584, -28231*t - 36297, 37240*t, 0, 218*t - 42876, -5824*t + 45864, -50652*t + 50654, 61722*t - 48006, -2170*t - 59320, -8379*t + 62937, 0, -71370*t - 8710, 79506*t + 79508, 21280*t - 167580, 854, -24318*t + 194674, -103822*t - 103824, 104858*t + 13104, 0, 15617*t - 125001, 4886*t + 132652, -156042*t + 120764, 148876*t - 148878, 19675*t - 157465, 164920, 0, -192024*t, 170730*t + 219510, -410760, 9576*t + 1216, 453964, -208544*t - 268128, 250046*t - 1072, 0, -2072*t - 274626, -46550*t + 285950, -300762*t + 300764, 348878*t - 270144, 12140*t - 328510, -42210*t + 345870, 0, -367479*t - 45423, 389016*t + 389018, 101290*t - 810450, -15598*t, -109728*t + 864108, -457520*t - 454860, 492100*t + 61740, 0, 63504*t - 508158, 531442, -620280*t + 482440, 571786*t - 571788, 50770*t - 586340, 4788*t + 614126, 0, -634140*t, 586530*t + 754110, -1409940, -5707*t - 1729, 3708*t + 1507144, -669256*t - 863802, 774592*t, 0, -850392, -76627*t + 875161, -912672*t + 912674, 1056431*t - 826623, -968240, -124992*t + 984312],15.4.e.E.d

16.e,5,4,100,4,[[[0, [0]], [1, [0]], [8, [0]], [27, [-1]], [64, [0]], [125, [1]], [216, [-8]], [342, [0]], [512, [0]], [728, [-27]], [1000, [8]], [1331, [1]], [1728, [-64]], [2197, [-1]], [2736, [0]], [3376, [-98]], [4096, [0]], [4914, [0]], [5824, [-216]], [6859, [-1]], [8000, [64]], [9234, [-342]], [10648, [8]], [12166, [0]], [13824, [-512]], [15624, [125]], [17576, [-8]], [19656, [-728]], [21888, [0]], [24389, [-1]], [27008, [-784]], [29792, [0]], [32768, [0]], [35938, [-1304]], [39312, [0]], [42750, [342]], [46592, [-1728]], [50653, [1]], [54872, [-8]], [59318, [-2224]], [64000, [512]], [68920, [0]], [73872, [-2736]], [79507, [1]], [85184, [64]], [91027, [-2647]], [97328, [0]], [103824, [0]], [110592, [-4096]], [117307, [0]], [124992, [1000]], [132678, [-4914]], [140608, [-64]], [148877, [1]], [157248, [-5824]], [166374, [1456]], [175104, [0]], [185192, [-6886]], [195112, [-8]], [205379, [1]], [216064, [-6272]], [226981, [-1]], [238336, [0]], [248976, [-9234]], [262144, [0]], [274626, [2072]], [287504, [-10432]], [300763, [-1]], [314496, [0]], [328482, [-12166]], [342000, [2736]], [357910, [0]], [372736, [-13824]], [389016, [0]], [405224, [8]], [421973, [-12249]], [438976, [-64]], [455202, [342]], [474544, [-17792]], [493040, [0]], [512000, [4096]], [530713, [-19656]], [551360, [0]], [571787, [-1]], [590976, [-21888]], [614250, [4914]], [636056, [8]], [658502, [-24416]], [681472, [512]], [704968, [0]], [728216, [-21176]], [751374, [-342]], [778624, [0]], [804384, [-29792]], [830592, [0]], [857376, [6734]], [884736, [-32768]], [912674, [0]], [938456, [0]], [968995, [-35209]], [999936, [8000]]]],[0, 2, 16, 54, 128, 250, 432, 684, 1024, 1456, 2000, 2662, 3456, 4394, 5472, 6752, 8192, 9828, 11648, 13718, 16000, 18468, 21296, 24332, 27648, 31248, 35152, 39312, 43776, 48778, 54016, 59584, 65536, 71876, 78624, 85500, 93184, 101306, 109744, 118636, 128000, 137840, 147744, 159014, 170368, 182054, 194656, 207648, 221184, 234614, 249984, 265356, 281216, 297754, 314496, 332748, 350208, 370384, 390224, 410758, 432128, 453962, 476672, 497952, 524288, 549252, 575008, 601526, 628992, 656964, 684000, 715820, 745472, 778032, 810448, 843946, 877952, 910404, 949088, 986080, 1024000, 1061426, 1102720, 1143574, 1181952, 1228500, 1272112, 1317004, 1362944, 1409936, 1456432, 1502748, 1557248, 1608768, 1661184, 1714752, 1769472, 1825348, 1876912, 1937990, 1999872],16.4.e.E.a

16.e,5,4,100,4,[[[117/2, [-47/2]], [1, [0]], [1, [0]], [1, [-27]], [1, [0]], [1, [125]], [1, [-27]], [-342, [0]], [1, [0]], [-728, [-27]], [1, [125]], [1, [1331]], [1, [-27]], [1, [-2197]], [-342, [0]], [3376, [98]], [1, [0]], [4914, [0]], [-728, [-27]], [1, [-6859]], [1, [125]], [-342, [9234]], [1, [1331]], [-12166, [0]], [1, [-27]], [-15624, [125]], [1, [-2197]], [-728, [19656]], [-342, [0]], [1, [-24389]], [3376, [98]], [29792, [0]], [1, [0]], [35938, [1304]], [4914, [0]], [-342, [-42750]], [-728, [-27]], [1, [50653]], [1, [-6859]], [-59318, [-2224]], [1, [125]], [-68920, [0]], [-342, [9234]], [1, [79507]], [1, [1331]], [2647, [-91027]], [-12166, [0]], [103824, [0]], [1, [-27]], [117307, [0]], [-15624, [125]], [4914, [-132678]], [1, [-2197]], [1, [148877]], [-728, [19656]], [-166374, [1456]], [-342, [0]], [-185192, [-6886]], [1, [-24389]], [1, [205379]], [3376, [98]], [1, [-226981]], [29792, [0]], [248976, [9234]], [1, [0]], [274626, [-2072]], [35938, [1304]], [1, [-300763]], [4914, [0]], [-12166, [328482]], [-342, [-42750]], [-357910, [0]], [-728, [-27]], [-389016, [0]], [1, [50653]], [-12249, [421973]], [1, [-6859]], [-342, [-455202]], [-59318, [-2224]], [493040, [0]], [1, [125]], [530713, [19656]], [-68920, [0]], [1, [-571787]], [-342, [9234]], [4914, [614250]], [1, [79507]], [-658502, [-24416]], [1, [1331]], [-704968, [0]], [2647, [-91027]], [-342, [751374]], [-12166, [0]], [29792, [-804384]], [103824, [0]], [857376, [-6734]], [1, [-27]], [912674, [0]], [117307, [0]], [35209, [-968995]], [-15624, [125]]]],[117, 2, 2, 2, 2, 2, 2, -684, 2, -1456, 2, 2, 2, 2, -684, 6752, 2, 9828, -1456, 2, 2, -684, 2, -24332, 2, -31248, 2, -1456, -684, 2, 6752, 59584, 2, 71876, 9828, -684, -1456, 2, 2, -118636, 2, -137840, -684, 2, 2, 5294, -24332, 207648, 2, 234614, -31248, 9828, 2, 2, -1456, -332748, -684, -370384, 2, 2, 6752, 2, 59584, 497952, 2, 549252, 71876, 2, 9828, -24332, -684, -715820, -1456, -778032, 2, -24498, 2, -684, -118636, 986080, 2, 1061426, -137840, 2, -684, 9828, 2, -1317004, 2, -1409936, 5294, -684, -24332, 59584, 207648, 1714752, 2, 1825348, 234614, 70418, -31248],16.4.e.E.b

